136    508    943   2281    206   1939   1342 -2.1172 1.4429 0.1328 0.0000 0.0000 0.0100 1.2648 0.0009 0.0007 186.0000 5.7520 16.5634 0.4608 22.7762 
137    507    935   2287    212   1931   1341 -2.0000 1.6220 0.1406 0.0000 0.0000 0.0100 1.2619 0.0007 0.0005 188.0000 5.7448 16.8802 0.5694 23.1943 
138    502    939   2273    198   1935   1336 -2.2578 1.4999 0.1719 0.0000 1.4667 0.0100 1.2938 0.0008 0.0003 194.0000 5.9331 16.0538 0.5635 22.5504 
139    497    935   2275    201   1938   1343 -2.1875 1.8701 0.1953 0.0000 1.0870 0.0100 1.2733 0.0010 0.0019 223.0000 7.5209 16.1900 0.5371 24.2481 
140    509    941   2278    197   1932   1331 -1.8359 1.7288 0.1406 0.0000 0.0000 0.0100 1.2654 0.0008 0.0007 141.0000 4.2348 16.1406 0.5701 20.9456 
141    501    938   2271    208   1933   1341 -2.1250 1.6063 0.1562 0.0000 1.1111 0.0100 1.3593 0.0009 0.0003 247.0000 7.6715 16.1906 0.5394 24.4015 
142    527    788   2474    216   2168   1465 -1.8750 1.7165 0.0938 0.0000 0.0000 0.0100 1.3604 0.0000 0.8838 300.0000 9.4346 17.7905 0.6049 27.8300 
143   2336   2880    256   1571    244   2171 -1.5469 0.6750 0.0234 0.0000 0.0000 0.0100 1.3552 0.0000 0.6969 300.0000 9.5166 21.2936 0.4950 31.3052 
144    497    941   2283    198   1933   1348 -2.2188 1.6683 0.2266 0.0000 1.7059 0.0100 1.3280 0.0007 0.0003 235.0000 7.0013 16.2902 0.5087 23.8001 
145    504    933   2282    198   1946   1347 -1.8438 1.7234 0.1250 0.0000 0.0000 0.0100 1.3151 0.0006 0.0004 202.0000 6.1220 16.0825 0.5585 22.7630 
146    688   1016   2158    561   2240   1318 -1.9062 0.9045 0.0312 0.0000 0.0000 0.0100 1.3799 0.0007 0.0008 266.0000 7.9603 18.3653 0.6430 26.9686 
147    491    941   2277    201   1926   1341 -1.9453 1.8001 0.1562 0.0000 0.0000 0.0100 1.3885 0.0009 0.0003 241.0000 7.1956 16.5983 0.6935 24.4874 
148    889    179   2319    534    919   1141 -2.1953 1.5600 0.1484 0.0000 0.0000 0.0100 1.4396 0.0000 0.6209 300.0000 9.7029 13.7841 0.6606 24.1476 
149    896    183   2328    538    925   1156 -1.8594 1.8383 0.1641 0.0000 1.4000 0.0100 1.4405 0.0009 0.0080 168.0000 5.1943 13.8921 0.7001 19.7864 
150    882    175   2310    530    913   1127 -2.4219 1.4427 0.2422 0.0000 1.4762 0.0100 1.4548 0.0007 0.0007 178.0000 5.7007 13.6870 0.5373 19.9249 
151    881    174   2309    529    912   1125 -2.1328 1.9429 0.2031 0.0000 1.4444 0.0100 1.4294 0.0009 0.0004 189.0000 5.8254 13.6837 0.6079 20.1170 
152    883    181   2309    536    916   1130 -2.4688 1.8573 0.3047 0.0000 3.2500 0.0100 1.4356 0.0008 0.0004 154.0000 4.6769 14.0460 0.5782 19.3011 
153    883    183   2307    538    916   1130 -2.3203 2.3769 0.2891 0.0000 3.3636 0.0100 1.4072 0.0009 0.0003 180.0000 5.4744 13.7303 0.5211 19.7258 
