 78   2455   2278   1090    645   1928   2690   2728   1110 -2.0391 0.7307 0.0078 0.0000 0.0000 0.0100 1.0641 0.0010 0.0076 334.0000 14.0496 36.4474 0.5028 50.9998 
 79   1503   1222    450   2600   1480   1187    282   2758 -2.5156 1.2911 0.2734 0.0000 2.5000 0.0100 1.0619 0.0040 0.0010 400.0000 16.3493 26.7431 0.4515 43.5439 
 80   1511   1250    594   2630   1529   1274    237   2732 -2.2109 1.2859 0.1797 0.0000 1.0455 0.0100 1.0545 0.0009 0.0019 361.0000 14.6818 28.0502 0.3242 43.0562 
 81   1501   1229    449   2593   1475   1192    278   2749 -2.2344 1.8659 0.2422 0.0000 2.2143 0.0100 1.0558 0.0013 0.0005 400.0000 16.1462 27.1104 0.2746 43.5312 
 82   1511   1217    455   2593   1478   1182    282   2762 -2.5625 1.6181 0.3281 0.0000 2.6250 0.0100 1.0838 0.0599 0.0038 400.0000 16.5397 26.8007 0.3256 43.6660 
 83   1506   1225    455   2593   1485   1184    288   2764 -2.3906 1.8620 0.3516 0.0000 3.4615 0.0100 1.0725 0.0742 0.0103 400.0000 16.5694 27.5798 0.4150 44.5643 
 84   1511   1211    453   2597   1469   1178    280   2755 -2.4062 1.7392 0.3203 0.0000 1.7826 0.0100 1.0801 0.0010 0.0005 396.0000 16.7532 26.5353 0.3587 43.6473 
 85   1531   1227    470   2591   1457   1193    249   2745 -2.4062 1.2510 0.2266 0.0000 2.0714 0.0100 1.0821 0.0009 0.0006 395.0000 16.4495 27.2298 0.4239 44.1032 
 86   1508   1210    469   2594   1437   1199    253   2711 -2.1484 2.8991 0.3281 0.0000 3.0000 0.0100 1.0805 0.0009 0.0019 382.0000 15.9808 26.8283 0.4184 43.2274 
 87   1520   1214    458   2602   1474   1189    274   2768 -2.5469 1.0844 0.2266 0.0000 1.6111 0.0100 1.0817 0.0009 0.0007 400.0000 16.7281 27.1797 0.3889 44.2967 
 88   1522   1214    469   2591   1476   1184    276   2762 -2.7812 1.5266 0.4297 0.0000 3.0556 0.0100 1.0749 0.0008 0.0007 393.0000 16.0959 27.3509 0.3830 43.8299 
 89   1523   1213    471   2590   1476   1183    275   2762 -2.4766 1.4010 0.3047 0.0000 3.2500 0.0100 1.0658 0.0009 0.0004 388.0000 16.5101 27.1894 0.4626 44.1621 
 90   1521   1217    465   2593   1474   1188    280   2762 -2.3125 1.3189 0.2266 0.0000 1.9333 0.0100 1.0635 0.0202 0.0016 400.0000 16.7618 29.1118 0.3283 46.2019 
 91   1517   1208    466   2593   1483   1180    267   2762 -2.5234 1.3223 0.2812 0.0000 2.5714 0.0100 1.0878 0.0008 0.0005 398.0000 16.6194 27.7897 0.3531 44.7621 
 92   1525   1212    473   2603   1478   1174    270   2767 -2.4375 1.5709 0.3125 0.0000 3.3333 0.0100 1.0808 0.0017 0.0016 400.0000 16.2434 27.1663 0.3837 43.7934 
 93   1524   1213    461   2581   1475   1179    265   2767 -2.5000 1.5433 0.3438 0.0000 2.7500 0.0100 1.0800 0.0113 0.0029 400.0000 16.7429 27.4460 0.3866 44.5755 
 94   1512   1234    477   2740   1612   1267    100   2962 -2.0703 1.6407 0.1875 0.0000 1.3333 0.0100 1.0753 0.0336 0.0118 400.0000 17.1610 28.0861 0.2811 45.5282 
 95   1513   1206    475   2579   1481   1176    276   2755 -2.1172 1.4743 0.2109 0.0000 1.2857 0.0100 1.0892 0.0009 0.0012 395.0000 16.2223 26.4163 0.4431 43.0816 
 96   1527   1193    399   2882   1739   1260    100   3000 -1.6172 1.1673 0.0469 0.0000 0.0000 0.0100 1.1144 0.0040 0.4502 400.0000 15.8626 28.8864 0.3300 45.0791 
 97   1530   1213    461   2595   1480   1187    261   2763 -2.5234 1.1805 0.2969 0.0000 1.2258 0.0100 1.0961 0.0054 0.0014 400.0000 16.0264 26.6607 0.3496 43.0367 
 98   1501   1268    619   2617   1543   1313    242   2726 -2.3438 1.4715 0.2422 0.0000 2.0667 0.0100 1.0906 0.0196 0.0271 400.0000 16.4472 27.5949 0.3442 44.3864 
 99   1496   1261    616   2629   1559   1293    221   2747 -2.3203 1.4320 0.2656 0.0000 2.4286 0.0100 1.0916 0.0035 0.0100 400.0000 16.3391 27.8704 0.3004 44.5100 
100   1519   1254    599   2630   1558   1314    249   2744 -2.2422 1.7913 0.2656 0.0000 2.1250 0.0100 1.0919 0.0214 0.0205 400.0000 16.1777 27.7930 0.3833 44.3540 
101   1481   1274    618   2621   1518   1296    227   2740 -2.2969 1.3600 0.2266 0.0000 1.6111 0.0100 1.0913 0.0026 0.0097 400.0000 16.0452 27.7498 0.3844 44.1794 
102   1490   1260    617   2607   1550   1286    222   2707 -2.1875 1.4764 0.2109 0.0000 1.2273 0.0100 1.0913 0.0030 0.0082 400.0000 16.2191 27.9852 0.4195 44.6238 
103   1521   1205    463   2593   1482   1188    268   2779 -2.5938 1.5187 0.3438 0.0000 2.2000 0.0100 1.0902 0.0891 0.0214 400.0000 16.4274 26.6470 0.3308 43.4052 
104   1508   1291    610   2609   1540   1292    244   2754 -2.1719 1.4505 0.2109 0.0000 1.4211 0.0100 1.0834 0.0039 0.0098 400.0000 17.6986 27.4828 0.3285 45.5100 
105   1526   1201    454   2596   1485   1182    273   2773 -2.3438 1.4872 0.2500 0.0000 1.2308 0.0100 1.0820 0.0835 0.2824 400.0000 16.4710 27.1501 0.3139 43.9350 
106   1485   1243    613   2641   1530   1320    230   2733 -2.0938 1.7077 0.2578 0.0000 1.2692 0.0100 1.0904 0.0143 0.0912 400.0000 16.5847 27.4420 0.4321 44.4588 
107   1498   1248    588   2639   1553   1250    206   2765 -2.2734 1.4601 0.2188 0.0000 2.1538 0.0100 1.0884 0.0171 0.0462 400.0000 17.6089 27.8380 0.3962 45.8430 
108   1516   1215    468   2593   1477   1188    263   2774 -2.4141 1.5516 0.2656 0.0000 2.2667 0.0100 1.0882 0.1243 0.0253 400.0000 16.1485 27.3973 0.3459 43.8917 
109   1530   1201    475   2595   1484   1197    268   2777 -2.4453 1.5875 0.2969 0.0000 3.4545 0.0100 1.0944 0.0605 0.0514 400.0000 19.6644 40.3868 0.6399 60.6912 
110   1507   1196    463   2607   1481   1197    272   2781 -2.3516 1.5368 0.2578 0.0000 2.5385 0.0100 1.0927 0.0441 0.1138 400.0000 28.8472 38.8855 0.6005 68.3332 
111   1504   1282    651   2620   1575   1325    233   2731 -1.9766 1.5034 0.1953 0.0000 1.5625 0.0100 1.0932 0.0066 0.0607 400.0000 29.4646 43.3811 0.4775 73.3232 
112   1443   2955    422   1172   2307   1345    364    904 -1.8203 1.5344 0.1328 0.0000 1.0625 0.0100 1.0870 0.0000 0.9159 400.0000 29.5238 38.9635 0.4645 68.9519 
113   1088   1259   1498    345   1758   1107   1116    363 -1.8906 0.6494 0.0000 0.0000 0.0000 0.0100 1.0744 0.0000 1.0041 400.0000 29.8498 31.6538 0.6514 62.1550 
114   1184   2060   2408   2463   2869   1810   1045    363 -1.4219 1.6159 0.0547 0.0000 0.0000 0.0100 1.0644 0.0000 0.9094 400.0000 29.7820 49.1578 0.7069 79.6467 
115    228   2146    750   2337   1960   1785   2581   1203 -1.5938 0.7628 0.0469 0.0000 0.0000 0.0100 1.0415 0.0000 0.8144 400.0000 29.6479 45.6974 0.5439 75.8892 
116    528   2146    750   2463   1960   1810   1045    881 -1.8047 1.7175 0.1406 0.0000 1.0588 0.0100 1.0253 0.0000 0.7391 400.0000 29.9149 42.7440 0.5596 73.2185 
117   1309   1266   1041   2102   2480   2014   2963    440 -1.6953 1.1427 0.0469 0.0000 0.0000 0.0100 1.0149 0.0000 0.8271 400.0000 29.7177 46.7463 0.7008 77.1647 
118   1813    547    428    560   2508    919   2410    393 -1.3828 1.3405 0.0156 0.0000 0.0000 0.0100 1.0025 0.0000 0.9499 400.0000 29.9122 36.1380 0.6958 66.7460 
119    890   2424   2212   1315    660    172   2499    136 -2.0000 1.2598 0.1250 0.0000 1.0000 0.0100 0.9849 0.0000 0.0319 400.0000 27.7004 34.9679 0.6807 63.3490 
120   1035   1597   1379   2477   2818    171   1650   2093 -1.8672 2.0531 0.2188 0.0000 1.4000 0.0100 0.9799 0.0000 0.8859 400.0000 29.6752 44.2156 0.7243 74.6152 
121   1035   2714   1791   2963   2404    171   1650   2093 -2.0938 0.7628 0.0391 0.0000 0.0000 0.0100 0.9723 0.0000 0.9133 400.0000 29.4666 50.6090 4.3366 84.4122 
122   2307   2714   2373   2601   1562   1312   1103   1793 -1.8438 0.8100 0.0781 0.0000 0.0000 0.0100 0.9694 0.0000 0.9521 400.0000 29.5896 53.5215 0.6013 83.7124 
123   1466   1569    977   1410    876    188   1294    180 -1.6953 1.3631 0.0938 0.0000 0.0000 0.0100 0.9616 0.0000 0.9243 400.0000 29.0194 26.8484 0.7953 56.6631 
124   1626   1377    528   2846   1580   1151    494   2807 -2.0078 1.4094 0.1328 0.0000 0.0000 0.0100 0.9516 0.0000 0.8587 400.0000 29.4179 43.5596 0.6559 73.6335 
125   1839   1448    224   2650   1673   1777    262   2956 -1.3516 1.0329 0.0312 0.0000 0.0000 0.0100 0.9473 0.0000 1.0324 400.0000 29.9429 48.4615 0.7043 79.1087 
126   1053   2731   1647   1858   2220   1652   1609   1781 -1.8516 1.3400 0.1172 0.0000 0.0000 0.0100 0.9338 0.0000 0.6253 400.0000 30.3865 50.8930 0.4843 81.7638 
127   1459   3000   2995    397   1235   1496   2215    100 -2.2969 1.2498 0.1641 0.0000 1.1667 0.0275 1.2420 0.0009 0.0028 82.0000 5.4689 46.4489 0.6278 52.5456 
128   1428   1054    496   2436   1433    782    274   3000 -2.2266 1.8144 0.2891 0.0000 2.6429 0.3660 1.9643 0.0006 0.0095 53.0000 3.8669 37.1324 0.7664 41.7657 
129   2515   1937    507    488   1405   1643   2327   1004 -1.6562 1.2195 0.0703 0.0000 0.0000 0.0100 0.9282 0.0000 0.7053 400.0000 30.0024 40.7412 0.5766 71.3202 
130    120    713   2487   1815   2956   1498    428    220 -2.3594 1.1927 0.1797 0.0000 1.2778 0.0100 0.9193 0.0000 1.0099 400.0000 30.1834 35.5909 0.4987 66.2730 
131   1073    522   2487   1815    551   1311   1338   1758 -2.2031 2.5411 0.3125 0.0000 3.0769 0.0100 0.9226 0.0000 0.9454 400.0000 30.1707 37.1843 0.6605 68.0155 
132   1050    532   2528   1821    578   1338   1367   1744 -2.5859 1.7878 0.3672 0.0000 2.9375 0.0100 0.9225 0.0000 0.0252 400.0000 27.1717 35.7901 0.7764 63.7382 
133   1041    528   2525   1830    575   1336   1363   1733 -2.2969 2.2419 0.3828 0.0000 1.7500 0.0100 0.9308 0.0009 0.0064 132.0000 9.3062 36.3642 0.8090 46.4794 
134   1058    535   2530   1812    580   1339   1370   1754 -2.1797 2.1013 0.2656 0.0000 1.7895 0.0100 0.9336 0.0010 0.0013 156.0000 10.8468 36.3041 0.7466 47.8975 
135   1049    538   2535   1835    586   1347   1373   1740 -2.3047 1.6938 0.2500 0.0000 2.0000 0.0100 0.9422 0.0010 0.0016 160.0000 11.1937 36.6807 0.6545 48.5289 
136   1049    538   2535   1815    558   1337   1363   1734 -2.5234 1.9365 0.3516 0.0000 5.0000 0.0100 0.9430 0.0010 0.0045 187.0000 12.9706 37.1361 0.7516 50.8584 
137   1044    533   2538   1814    567   1342   1349   1741 -2.3047 2.0560 0.3125 0.0000 4.0000 0.0100 0.9443 0.0010 0.0042 188.0000 13.5432 35.9006 0.8426 50.2865 
138   1053    536   2525   1818    561   1330   1378   1732 -2.6328 1.7460 0.3906 0.0000 3.3333 0.0100 0.9462 0.0010 0.0016 161.0000 11.2168 35.9100 0.7691 47.8959 
139   1047    540   2524   1822    556   1331   1377   1741 -1.7578 2.2795 0.1875 0.0000 1.4118 0.0100 0.9449 0.0009 0.0018 181.0000 12.7962 36.4416 0.5415 49.7792 
140   1057    532   2529   1813    567   1332   1373   1725 -2.1562 1.9754 0.2422 0.0000 2.0667 0.0100 1.0192 0.0007 0.0004 225.0000 16.2690 41.5720 0.8751 58.7161 
141   1568    869    106   2872   1263    393    106   2898 -2.3281 1.4978 0.2656 0.0000 1.4167 0.0100 1.0376 0.0010 0.0074 235.0000 16.8999 36.8625 0.7903 54.5527 
142   1549    883    100   2874   1254    420    100   2889 -2.2891 1.0575 0.1484 0.0000 1.1176 0.0100 1.0386 0.0010 0.0021 265.0000 18.5581 32.9543 1.0568 52.5693 
143   1537   1215    466   2588   1478   1184    266   2782 -2.3516 1.1589 0.2266 0.0000 1.5263 0.0100 1.0408 0.0009 0.0008 273.0000 19.0924 38.4645 0.5821 58.1390 
