 55   2999    100    100   1901 -3.3047 1.1899 0.6328 0.0901 8.1000 1.4281 0.9895 0.0009 0.0014 80.0000 85.2086 0.0922 0.0016 85.3024 
 56    100    100   3000   3000 -2.3750 0.7717 0.1797 0.1313 0.0000 1.6976 4.5650 0.0009 0.0002 80.0000 82.3611 0.1067 0.0016 82.4694 
 57   3000    100    683   1831 -3.5625 0.9724 0.8125 0.1036 20.8000 1.7743 5.4225 0.0006 0.0029 52.0000 53.9776 0.1599 0.0016 54.1391 
 58   3000    100    707   1837 -3.4297 1.1446 0.7422 0.1041 10.5556 1.3350 1.5084 0.0006 0.0022 58.0000 63.2035 0.0999 0.0016 63.3051 
 59   3000    100    767   1799 -3.2734 1.6176 0.7109 0.0982 22.7500 1.9117 4.9307 0.0007 0.0027 59.0000 60.6675 0.1005 0.0016 60.7697 
 60   3000    100    876   1691 -3.3125 1.5709 0.7031 0.0827 11.2500 1.7966 5.6908 0.0009 0.0047 59.0000 63.6016 0.1000 0.0017 63.7033 
 61   3000    100    469   1898 -3.2031 1.7694 0.6875 0.1112 14.6667 0.6876 0.8843 0.0009 0.0025 58.0000 61.4853 0.0969 0.0016 61.5838 
 62   3000    487    495   1911 -3.0078 1.8188 0.5859 0.1037 12.5000 1.0777 2.1335 0.0009 0.0050 43.0000 47.6100 0.1036 0.0015 47.7151 
 63   2537    100    815   1866 -3.0312 1.7943 0.6094 0.0726 13.0000 1.3043 4.2810 0.0010 0.0062 42.0000 46.1740 0.0946 0.0016 46.2702 
 64   3000    100    915   2148 -3.2266 0.9640 0.5234 0.0959 5.5833 1.4818 2.7994 0.0008 0.0031 64.0000 68.1614 0.1069 0.0016 68.2699 
 65   3000    100   1106   1460 -3.0938 1.5030 0.5547 0.0514 5.4615 1.1310 2.3206 0.0006 0.0041 52.0000 56.8353 0.1004 0.0016 56.9374 
 66   2062    100    100   2999 -2.6641 1.1225 0.2500 0.0460 2.0000 1.2682 1.9945 0.0010 0.0021 73.0000 80.4383 0.0947 0.0016 80.5346 
 67   3000    100    494   1642 -3.1562 1.5502 0.6016 0.0675 7.7000 1.3493 3.7909 0.0007 0.0024 87.0000 90.5452 0.0930 0.0017 90.6398 
 68   3000    100   1202   1956 -2.7578 1.6023 0.3516 0.0672 3.7500 1.2282 6.1640 0.0010 0.0031 87.0000 93.3865 0.1084 0.0016 93.4966 
 69   3000    100   3000    100 -1.0234 1.3302 0.0312 0.0084 0.0000 1.6104 4.6324 0.0009 0.0001 85.0000 91.5488 0.1091 0.0017 91.6596 
