111   2607   2999 -2.1875 0.6890 0.0781 0.0000 0.0000 0.8782 9.9488 0.0007 0.0007 51.0000 0.7847 14.7292 0.6280 16.1419 
112   1764   2999 -1.5156 0.7399 0.0391 0.0000 0.0000 0.8870 10.0730 0.0003 0.0004 44.0000 0.6202 12.0697 0.4785 13.1684 
113   1474   1991 -2.2734 0.7042 0.1016 0.0000 0.0000 0.8899 10.1662 0.0009 0.0016 16.0000 0.2480 8.7788 0.3991 9.4258 
114    809   1703 -2.5938 1.4085 0.1641 0.0000 0.0000 0.8971 10.3651 0.0003 0.0007 18.0000 0.2650 6.7218 0.3815 7.3684 
115    795   1415 -2.7188 1.3848 0.3047 0.0000 3.2500 0.9025 10.5289 0.0003 0.0005 18.0000 0.2731 5.8411 0.3496 6.4638 
116    100   2999 -1.8594 0.9407 0.0547 0.0000 0.0000 0.9040 10.6041 0.0008 0.0000 63.0000 0.7968 7.7292 0.5026 9.0287 
117    660   1519 -2.3516 0.9384 0.0312 0.0000 0.0000 0.9181 10.8610 0.0009 0.0015 18.0000 0.2934 5.7512 0.3768 6.4214 
118    995   1719 -2.3828 1.1043 0.1562 0.0000 0.0000 0.9111 10.8131 0.0002 0.0007 18.0000 0.2747 6.4565 0.7498 7.4810 
119    922   1195 -2.6719 1.0411 0.2266 0.0000 1.9333 0.9207 11.0734 0.0009 0.0012 14.0000 0.2754 5.8892 0.5574 6.7219 
120   1106   1009 -2.4062 1.7077 0.2422 0.0000 1.5500 0.8977 10.7557 0.0002 0.0010 17.0000 0.2604 5.7194 0.4255 6.4053 
121    100   2250 -2.3594 0.8462 0.0391 0.0000 0.0000 0.8988 10.8717 0.0003 0.0007 38.0000 0.6114 6.6983 0.5222 7.8320 
122    609   2179 -2.1562 0.9833 0.1250 0.0000 0.0000 0.9029 10.9903 0.0002 0.0006 18.0000 0.3397 7.4749 0.5330 8.3476 
123   1734   1033 -2.7188 1.7156 0.4375 0.0000 4.0000 0.8861 10.7178 0.0006 0.0009 18.0000 0.2878 7.1055 1.1552 8.5485 
124   1497   1245 -2.6875 1.5236 0.3750 0.0000 3.4286 0.8934 10.8820 0.0009 0.0011 16.0000 0.2499 7.4806 0.4208 8.1513 
125   1680   1094 -2.6328 1.5255 0.3828 0.0000 2.2273 0.8946 10.9496 0.0005 0.0009 19.0000 0.2834 6.4838 0.5021 7.2694 
126    859   1302 -2.4375 1.0984 0.1953 0.0000 1.4706 0.8947 11.0123 0.0008 0.0010 16.0000 0.2628 5.7169 0.7446 6.7242 
127   2645   1017 -2.0156 1.2596 0.0703 0.0000 0.0000 0.9022 11.2328 0.0002 0.0006 18.0000 0.2926 9.4040 1.3352 11.0318 
128   1626   1312 -2.7188 1.2904 0.3281 0.0000 2.0000 0.8792 10.7481 0.0006 0.0010 16.0000 0.5836 8.0073 0.5077 9.0985 
129   1394   1204 -2.6484 1.3951 0.3125 0.0000 1.7391 0.8761 10.7241 0.0005 0.0012 15.0000 0.2538 6.9176 0.6580 7.8294 
130   1615   1570 -2.5469 1.3206 0.2578 0.0000 1.9412 0.8792 10.8347 0.0004 0.0009 15.0000 0.2560 7.7755 0.4565 8.4880 
131   1437    818 -2.4766 1.9050 0.3359 0.0000 2.6875 0.8865 11.0393 0.0003 0.0008 22.0000 0.3236 5.3815 0.5755 6.2807 
132   1803    970 -2.4922 1.6692 0.3281 0.0000 1.6800 0.9086 11.5719 0.0008 0.0007 23.0000 0.4406 6.7694 0.4936 7.7036 
133    100   1973 -2.5703 0.9242 0.1719 0.0000 0.0000 0.9073 11.6340 0.0010 0.0007 41.0000 0.7492 4.9438 0.4723 6.1653 
134    344   1823 -2.7109 0.9945 0.2188 0.0000 1.0769 0.9082 11.7233 0.0008 0.0008 18.0000 0.3042 5.7543 0.4953 6.5539 
135   1640   1264 -2.5938 1.3455 0.3438 0.0000 1.5172 0.9017 11.6634 0.0007 0.0012 15.0000 0.2676 7.0879 0.8674 8.2232 
136    362   1791 -2.5078 1.1495 0.2109 0.0000 1.2857 0.9073 11.8379 0.0009 0.0017 19.0000 0.3742 5.6697 0.5091 6.5531 
137   1227   1232 -2.5000 1.1024 0.2031 0.0000 1.0000 0.9093 11.9580 0.0003 0.0006 18.0000 0.3124 6.4456 1.1314 7.8895 
138   1364   1567 -2.6250 1.1339 0.2734 0.0000 1.6667 0.9054 11.9700 0.0006 0.0008 18.0000 0.2877 6.9455 0.5303 7.7636 
139    696   1756 -2.6875 0.5472 0.1172 0.0000 0.0000 0.9177 12.2703 0.0008 0.0007 25.0000 0.4471 6.4960 0.5325 7.4756 
140   1516   1089 -2.8203 1.6446 0.4531 0.0000 3.8667 0.9184 12.3308 0.0005 0.0005 22.0000 0.3493 8.1130 0.5853 9.0476 
141   2999   1467 -1.8359 0.9571 0.0156 0.0000 0.0000 0.9151 12.2635 0.0007 0.0004 38.0000 0.5362 11.3781 0.4569 12.3712 
142   1517   1090 -2.7188 1.3691 0.3750 0.0000 2.6667 0.9379 12.6116 0.0007 0.0012 17.0000 0.2666 7.1181 0.9417 8.3264 
143   1502   1267 -2.8125 1.3031 0.4062 0.0000 2.0000 0.9320 12.5354 0.0006 0.0012 17.0000 0.3431 7.2978 0.5777 8.2186 
144   1634   1145 -2.4297 1.6801 0.3047 0.0000 1.9500 0.9314 12.5167 0.0004 0.0007 18.0000 0.3446 7.0208 1.1679 8.5334 
