3.700000000000000000e+01 2.762121887734010794e+00 2.569948246089734489e+00 2.423047132228941081e+00 1.850357818893470840e+00 2.230030949652910266e+00 1.456979008311480861e+00 -1.849999999999999867e+00 3.563601733543516059e-01 1.150000000000000133e+00 5.029362660089692350e-01 9.074603004193099957e-04 2.796226902816595304e-05
3.800000000000000000e+01 2.750547877813762643e+00 2.554887052076846299e+00 2.416552429149618320e+00 1.831811475331232009e+00 2.186750928720897935e+00 1.416261311865051331e+00 -1.830000000000000071e+00 3.439289578100162004e-01 1.169999999999999929e+00 5.112430754142223144e-01 9.207386058242483448e-04 2.279514849951516919e-05
3.900000000000000000e+01 2.743670478376319721e+00 2.564848663973730680e+00 2.407054175190285861e+00 1.813802217996553834e+00 2.179815450764106544e+00 1.412647279724945415e+00 -1.788999999999999924e+00 3.429914656571276810e-01 1.211000000000000076e+00 5.222262338208061294e-01 9.487596930535024736e-04 1.537718889418117577e-05
4.000000000000000000e+01 2.746448856549309703e+00 2.519340037978057723e+00 2.434006714437807695e+00 1.893297401764932886e+00 2.212492856981702172e+00 1.443510106737931675e+00 -1.778000000000000025e+00 3.341642075662221711e-01 1.221999999999999975e+00 5.290131348338666939e-01 9.647517615585904068e-04 4.402748823474070592e-05
4.100000000000000000e+01 2.747067771124623636e+00 2.581103455611048147e+00 2.423281497494521375e+00 1.767804980688264527e+00 2.234733863062986270e+00 1.433571935645722606e+00 -1.830000000000000071e+00 3.439651407083990087e-01 1.169999999999999929e+00 5.380724496133120205e-01 9.040921337558618584e-04 1.489378666402853096e-05
4.200000000000000000e+01 2.741722092428730218e+00 2.608187369447558801e+00 2.427145979966858214e+00 1.774726895941589611e+00 2.181187606282806168e+00 1.457400994649064474e+00 -1.792999999999999927e+00 3.405418077081890371e-01 1.207000000000000073e+00 5.469006449643589729e-01 9.755700179508575284e-04 2.271797038237501233e-05
4.300000000000000000e+01 2.740883512340471118e+00 2.552230416781643196e+00 2.387468463198653801e+00 1.796143449721788743e+00 2.264559876008925166e+00 1.407224149255860368e+00 -1.820999999999999952e+00 3.567656173201972925e-01 1.179000000000000048e+00 5.541172062772593554e-01 8.028309797210049894e-04 3.053524794150945098e-05
4.400000000000000000e+01 2.715644653063834291e+00 2.576424456396857021e+00 2.347833486388936741e+00 1.806371004371180033e+00 2.231284843629368186e+00 1.414607437991681316e+00 -1.802000000000000046e+00 3.618685620599364494e-01 1.197999999999999954e+00 5.618209592512051209e-01 9.584161237561148600e-04 2.927973659181718570e-05
4.500000000000000000e+01 2.759813350717668978e+00 2.539998950617479601e+00 2.439190645568215299e+00 1.794424431092725980e+00 2.264287568071632339e+00 1.417624117133792883e+00 -1.833999999999999853e+00 3.448846571010206752e-01 1.166000000000000147e+00 5.698918128503932534e-01 9.042916207954606028e-04 4.438190780247127087e-05
4.600000000000000000e+01 2.756307834931952527e+00 2.535147122538298881e+00 2.438263601483578125e+00 1.791612796913208294e+00 2.264820093196460604e+00 1.417689975413578329e+00 -1.792999999999999927e+00 3.421355287913536714e-01 1.207000000000000073e+00 5.756563970666481733e-01 9.610015397621695949e-04 3.107308794678903741e-05
4.700000000000000000e+01 2.702741173516308937e+00 2.524160493504600478e+00 2.394749668615755667e+00 1.778846227977482153e+00 2.227097714641174786e+00 1.460285171970364226e+00 -1.709000000000000075e+00 3.170673813981910172e-01 1.290999999999999925e+00 5.808812259184993332e-01 9.294684875378139656e-04 2.879563517071329868e-05
4.800000000000000000e+01 2.781881671598465555e+00 2.601025253730940179e+00 2.425126713886093022e+00 1.834514730047652531e+00 2.234558663909605336e+00 1.404275120549236533e+00 -1.816999999999999948e+00 3.722706531519865969e-01 1.183000000000000052e+00 5.777485490049225625e-01 8.664845097876641700e-04 6.908604076099761359e-05
4.900000000000000000e+01 2.782037371013737825e+00 2.600977073679836771e+00 2.425492452670695798e+00 1.834594606774669456e+00 2.232864737389542942e+00 1.402137343010083859e+00 -1.809000000000000163e+00 3.718283271639076792e-01 1.190999999999999837e+00 5.832901322122168164e-01 9.428671156714999498e-04 4.555699448687250652e-05
5.000000000000000000e+01 2.769129243228463100e+00 2.607054965234746113e+00 2.384826343474626853e+00 1.839347050983972887e+00 2.238452009015641231e+00 1.399292069773223401e+00 -1.930000000000000160e+00 3.820174814556094867e-01 1.069999999999999840e+00 5.882757021950457688e-01 9.071103633903431331e-04 4.289081230367543896e-05
5.100000000000000000e+01 2.762410857701000921e+00 2.595800838906508812e+00 2.336473282587396394e+00 1.783148840560187853e+00 2.082333220663991291e+00 1.189216110541551297e+00 -1.447999999999999954e+00 1.862518558962297788e-01 1.552000000000000046e+00 5.856688583042489737e-01 9.380826909081298832e-04 1.674661582875955067e-05
5.200000000000000000e+01 1.182885871611806472e+00 1.000000000000000056e-01 3.141592653589793116e+00 3.141592653589793116e+00 1.000000000000000056e-01 3.141592653589793116e+00 2.450000000000001343e-01 3.278856486338732612e-02 3.245000000000000107e+00 5.767076519867090356e-01 9.863808767624966146e-04 1.709173050770077196e-06
5.300000000000000000e+01 3.141592653589793116e+00 1.000000000000000056e-01 3.141592653589793116e+00 1.000000000000000056e-01 1.000000000000000056e-01 3.141592653589793116e+00 -5.900000000000006628e-02 6.249999999999990286e-02 2.940999999999999837e+00 5.772618267359632682e-01 9.662270710821885874e-04 2.692990211234774496e-04
5.400000000000000000e+01 2.707281484088924994e+00 2.518244083854255688e+00 2.334239314048618397e+00 1.861498273948798632e+00 2.403342602580477827e+00 1.356523077703361002e+00 -1.714999999999999858e+00 3.763676202547681648e-01 1.285000000000000142e+00 5.710475080041114149e-01 9.276224691187376879e-04 2.292713379860836473e-05
5.500000000000000000e+01 2.663345705203042701e+00 2.700818197251502184e+00 2.358793559307346133e+00 1.638191474390467750e+00 2.329177491923351440e+00 1.447545835268930325e+00 -1.672999999999999821e+00 3.041562662789884519e-01 1.327000000000000179e+00 5.809337881674531134e-01 8.982388095094485025e-04 2.701242583598043189e-05
5.600000000000000000e+01 3.141592653589793116e+00 3.141592653589793116e+00 1.000000000000000056e-01 1.000000000000000056e-01 3.141592653589793116e+00 1.000000000000000056e-01 6.199999999999990241e-02 6.249999999999990286e-02 3.061999999999999833e+00 5.915871850519840436e-01 9.010882711278565783e-04 4.736578263367991664e-04
5.700000000000000000e+01 2.767885358721051237e+00 3.141592653589793116e+00 2.421588285247558314e+00 1.022910840206178840e+00 1.992983938711319958e+00 1.376420027900205012e+00 5.439999999999998170e-01 2.271333271815990235e-02 3.543999999999999595e+00 5.883983537921856355e-01 9.067545152212974418e-04 2.016567872741763502e-06
5.800000000000000000e+01 2.622103155034864574e+00 2.626032104276593948e+00 2.270362083501349382e+00 1.916660927393881497e+00 2.233217911818636825e+00 1.440599336036126665e+00 -1.587999999999999856e+00 3.654376419191443515e-01 1.412000000000000144e+00 5.776412733532765298e-01 7.673062398216406706e-04 2.972739005141922518e-05
5.900000000000000000e+01 2.756327428447692185e+00 2.529392924487223304e+00 2.535248676830452297e+00 1.823674307276621276e+00 2.309044300961374141e+00 1.341959648503676217e+00 -1.669999999999999929e+00 3.354402871560642208e-01 1.330000000000000071e+00 5.802028235291408764e-01 9.520006763288918093e-04 3.946588833746138703e-05
5.000000000000000000e+01 2.769129243228462656e+00 2.607054965234746113e+00 2.384826343474626853e+00 1.839347050983972887e+00 2.238452009015641231e+00 1.399292069773223401e+00 -1.930000000000000160e+00 3.820174814556094867e-01 1.069999999999999840e+00 5.882757021950457688e-01 9.071103633903431331e-04 4.289081230367543896e-05
