 55   3000    100   1002   3000 -2.0156 1.0864 0.0625 0.0000 0.0000 1.0911 1.7278 0.0010 0.0040 65.0000 1.7874 0.5726 0.3072 2.6671 
 56   2737    100    100   2259 -3.1016 1.6195 0.5781 0.0000 10.5714 0.9814 1.6654 0.0008 0.0025 66.0000 1.6461 0.4027 0.3277 2.3765 
 57   2736    100    100   2256 -3.2500 1.1496 0.5781 0.0000 9.2500 0.9925 1.7011 0.0009 0.0033 62.0000 1.3598 0.3864 0.4566 2.2029 
 58   2648    100    100   1968 -3.1406 1.2872 0.5312 0.0000 8.5000 0.9986 1.7215 0.0004 0.0027 71.0000 2.2056 0.4653 0.2850 2.9559 
 59   3000    100    100   1832 -2.8359 1.3508 0.3516 0.0000 2.6471 1.0180 1.7807 0.0010 0.0017 69.0000 1.6621 0.4313 0.4017 2.4951 
 60    100   3000   3000   3000 -2.1406 1.1297 0.0781 0.0000 0.0000 1.0272 1.8221 0.0010 0.0001 107.0000 3.0106 0.8140 0.3267 4.1514 
 61   2429    100    100   2090 -2.7266 1.9168 0.4141 0.0000 3.7857 1.0248 1.7784 0.0009 0.0032 67.0000 1.7522 0.5449 0.4687 2.7658 
 62    100    100   3000    100 -1.9688 1.7470 0.1641 0.0000 1.4000 1.0259 1.7977 0.0010 0.0004 85.0000 2.4995 0.2969 0.4475 3.2439 
 63    100    100    100   3000 -1.6953 0.8434 0.0312 0.0000 0.0000 0.9765 1.6124 0.0009 0.0003 95.0000 2.5952 0.3802 0.4547 3.4301 
 64   3000   3000    100    100 -2.3203 0.9596 0.1641 0.0000 1.0000 0.9673 1.5062 0.0007 0.0001 78.0000 2.1805 0.5248 0.3861 3.0914 
 65   3000    100   3000    100 -1.3984 1.5644 0.0547 0.0000 0.0000 0.9075 1.3690 0.0008 0.0002 94.0000 2.1932 0.5234 0.4142 3.1308 
 66    100   3000    100    100 -1.6953 0.7962 0.0625 0.0000 0.0000 0.9380 1.3805 0.0007 0.0003 104.0000 2.6897 0.3477 0.5798 3.6172 
 67   1492   3000   3000    100 -1.9844 0.8501 0.0312 0.0000 0.0000 0.9490 1.3472 0.0007 0.0035 84.0000 2.2205 0.6437 0.3868 3.2510 
 68   3000   3000   1509    100 -2.0234 0.7475 0.0391 0.0000 0.0000 0.9482 1.3278 0.0010 0.0030 84.0000 2.3256 0.6574 0.3720 3.3550 
 69   3000    100    538   1943 -3.0781 1.3954 0.5234 0.0000 7.4444 0.9548 1.3192 0.0009 0.0023 82.0000 2.4825 0.4491 0.4331 3.3647 
 70   2751    100    462   2083 -3.0469 1.4151 0.5156 0.0000 9.4286 0.9458 1.3265 0.0010 0.0025 55.0000 1.8421 0.4472 0.3684 2.6577 
 71   3000    100    631   1865 -2.9922 1.3464 0.4766 0.0000 6.7778 0.9460 1.3424 0.0009 0.0042 59.0000 1.7633 0.4324 0.6040 2.7997 
